Transaction_ID,Date,Vendor_ID,Vendor_Country,Commodity,Volume_MT,Market_Spot_Price,Unit_Price_USD,Total_Value_USD,Payment_Method,Is_Fraud_Ground_Truth,Fraud_Type
TRX_006352,2023-05-13,VND_0173,Sanctioned_Proxy_Alpha,Silver_Ingot,801.89,23.99,24.22,19425.18,Letter_of_Credit,0,None
TRX_012740,2023-05-13,VND_0046,Canada,Gold_Bullion,95.86,2014.5,1979.9,189797.14,Letter_of_Credit,0,None
TRX_009329,2023-05-13,VND_0277,Sanctioned_Proxy_Alpha,Gold_Bullion,20000.0,2014.5,2017.73,40354600.0,Letter_of_Credit,1,Ghost_Shipment
TRX_008492,2023-05-13,VND_0205,United Arab Emirates,Aluminum_Ingot,414.08,2238.25,2279.63,943958.38,Open_Account,0,None
TRX_011265,2023-05-13,VND_0254,Germany,Copper_Cathode,671.43,3.72,3.7,2484.26,Wire,0,None
TRX_010867,2023-05-13,VND_0009,Sanctioned_Proxy_Beta,Gold_Bullion,381.48,2014.5,2010.33,766903.76,Wire,0,None
TRX_003078,2023-05-13,VND_0008,Canada,Gold_Bullion,206.9,2014.5,2051.21,424392.24,Open_Account,0,None
TRX_001443,2023-05-13,VND_0049,Sanctioned_Proxy_Alpha,Copper_Cathode,1382.89,3.72,3.67,5071.04,Wire,0,None
TRX_001737,2023-05-13,VND_0165,Canada,Gold_Bullion,478.35,2014.5,2034.56,973236.59,Letter_of_Credit,0,None
TRX_005960,2023-05-13,VND_0096,Switzerland,Copper_Cathode,533.52,3.72,3.79,2021.6,Letter_of_Credit,0,None
TRX_011341,2023-05-13,VND_0234,Japan,Aluminum_Ingot,2957.21,2238.25,2221.42,6569218.3,Open_Account,0,None
TRX_007992,2023-05-13,VND_0052,United Arab Emirates,Aluminum_Ingot,1136.24,2238.25,2245.15,2551017.41,Wire,0,None
TRX_006678,2023-05-13,VND_0031,Australia,Gold_Bullion,795.83,2014.5,1994.79,1587514.92,Open_Account,0,None
TRX_003605,2023-05-13,VND_0285,Sanctioned_Proxy_Alpha,Aluminum_Ingot,517.47,2238.25,2264.18,1171640.25,Wire,0,None
TRX_014314,2023-05-13,VND_0275,United States,Silver_Ingot,243.0,23.99,23.61,5736.12,Open_Account,0,None
TRX_012473,2023-05-13,VND_0169,Sanctioned_Proxy_Alpha,Silver_Ingot,2042.91,23.99,23.67,48357.41,Open_Account,0,None
TRX_010497,2023-05-13,VND_0176,Sanctioned_Proxy_Alpha,Gold_Bullion,5502.27,2014.5,2027.44,11155502.61,Open_Account,0,None
TRX_002069,2023-05-13,VND_0007,Sanctioned_Proxy_Alpha,Gold_Bullion,354.19,2014.5,2007.06,710889.2,Letter_of_Credit,0,None
TRX_010829,2023-05-13,VND_0134,Australia,Silver_Ingot,834.97,23.99,23.99,20031.76,Open_Account,0,None
TRX_003395,2023-05-13,VND_0047,Singapore,Aluminum_Ingot,952.91,2238.25,2208.06,2104092.57,Letter_of_Credit,0,None
TRX_003970,2023-05-13,VND_0011,United States,Copper_Cathode,316.86,3.72,3.74,1183.59,Open_Account,0,None
TRX_013487,2023-05-13,VND_0186,Sanctioned_Proxy_Alpha,Aluminum_Ingot,11020.38,2238.25,2232.64,24604550.14,Open_Account,0,None
TRX_009064,2023-05-14,VND_0214,Sanctioned_Proxy_Beta,Aluminum_Ingot,73.69,2238.25,2270.97,167356.8,Open_Account,0,None
TRX_006032,2023-05-14,VND_0248,Canada,Gold_Bullion,859.34,2014.5,2047.73,1759699.69,Wire,0,None
TRX_009024,2023-05-14,VND_0212,Sanctioned_Proxy_Alpha,Aluminum_Ingot,247.13,2238.25,2260.35,558596.85,Open_Account,0,None
TRX_013177,2023-05-14,VND_0190,Japan,Aluminum_Ingot,2067.88,2238.25,2273.0,4700300.66,Wire,0,None
TRX_000763,2023-05-14,VND_0153,United States,Aluminum_Ingot,713.59,2238.25,2256.52,1610229.94,Wire,0,None
TRX_005734,2023-05-14,VND_0291,Canada,Gold_Bullion,979.51,2014.5,1990.37,1949584.7,Wire,0,None
TRX_008898,2023-05-14,VND_0160,Australia,Gold_Bullion,1750.4,2014.5,1980.62,3466891.92,Open_Account,0,None
TRX_012202,2023-05-14,VND_0004,Japan,Aluminum_Ingot,2159.35,2238.25,2243.51,4844522.39,Letter_of_Credit,0,None
TRX_000066,2023-05-14,VND_0082,United Arab Emirates,Gold_Bullion,552.89,2014.5,1988.6,1099478.47,Letter_of_Credit,0,None
TRX_002280,2023-05-14,VND_0092,United Arab Emirates,Copper_Cathode,673.26,3.72,3.67,2469.65,Letter_of_Credit,0,None
TRX_007483,2023-05-14,VND_0051,Sanctioned_Proxy_Beta,Gold_Bullion,281.38,2014.5,1992.53,560649.42,Open_Account,0,None
TRX_006497,2023-05-14,VND_0098,Australia,Silver_Ingot,1258.48,23.99,24.36,30656.39,Letter_of_Credit,0,None
TRX_003306,2023-05-14,VND_0239,Germany,Aluminum_Ingot,1403.84,2238.25,2213.79,3107803.69,Open_Account,0,None
TRX_013260,2023-05-14,VND_0188,Canada,Gold_Bullion,142.29,2014.5,1977.48,281380.26,Wire,0,None
TRX_010502,2023-05-14,VND_0076,Germany,Copper_Cathode,59.71,3.72,3.7,221.14,Open_Account,0,None
TRX_003744,2023-05-14,VND_0293,Canada,Gold_Bullion,763.29,2014.5,1987.39,1516956.47,Wire,0,None
TRX_007870,2023-05-14,VND_0195,Sanctioned_Proxy_Alpha,Aluminum_Ingot,1321.16,2238.25,2236.33,2954545.46,Letter_of_Credit,0,None
TRX_001521,2023-05-14,VND_0249,United States,Aluminum_Ingot,917.05,2238.25,2266.91,2078860.57,Wire,0,None
TRX_008054,2023-05-14,VND_0231,Singapore,Aluminum_Ingot,812.85,2238.25,2207.58,1794431.48,Wire,0,None
TRX_014455,2023-05-14,VND_0017,Sanctioned_Proxy_Beta,Aluminum_Ingot,2283.06,2238.25,2264.76,5170583.03,Wire,0,None
TRX_009573,2023-05-14,VND_0109,Japan,Silver_Ingot,1589.98,23.99,23.76,37783.42,Letter_of_Credit,0,None
TRX_014627,2023-05-14,VND_0224,United Arab Emirates,Gold_Bullion,483.44,2014.5,2010.89,972150.01,Open_Account,0,None
TRX_011282,2023-05-14,VND_0159,United Arab Emirates,Gold_Bullion,2984.2,2014.5,2039.07,6084987.23,Open_Account,0,None
TRX_008405,2023-05-14,VND_0055,Canada,Gold_Bullion,388.04,2014.5,2023.06,785024.3,Open_Account,0,None
TRX_011062,2023-05-14,VND_0163,Japan,Gold_Bullion,558.23,2014.5,2030.23,1133325.25,Wire,0,None
TRX_014925,2023-05-14,VND_0287,United States,Silver_Ingot,196.27,23.99,23.72,4655.71,Wire,0,None
TRX_008426,2023-05-14,VND_0133,Canada,Gold_Bullion,2788.69,2014.5,2000.97,5580073.42,Wire,0,None
TRX_005911,2023-05-14,VND_0206,Canada,Gold_Bullion,92.34,2014.5,3390.9928507271325,313124.2798361434,Letter_of_Credit,1,Over_Invoicing
TRX_003513,2023-05-14,VND_0067,United Arab Emirates,Gold_Bullion,747.65,2014.5,2017.92,1508688.56,Wire,0,None
TRX_009455,2023-05-14,VND_0042,Australia,Gold_Bullion,4100.98,2014.5,2000.61,8204476.19,Open_Account,0,None
TRX_000152,2023-05-14,VND_0067,United Arab Emirates,Aluminum_Ingot,3282.77,2238.25,2227.43,7312128.71,Letter_of_Credit,0,None
TRX_012628,2023-05-14,VND_0109,Japan,Gold_Bullion,5597.49,2014.5,1979.75,11081619.88,Letter_of_Credit,0,None
TRX_013908,2023-05-14,VND_0072,Sanctioned_Proxy_Beta,Silver_Ingot,920.94,23.99,24.27,22347.62,Open_Account,0,None
TRX_009185,2023-05-14,VND_0262,Singapore,Silver_Ingot,581.26,23.99,24.43,14198.22,Wire,0,None
TRX_004543,2023-05-14,VND_0296,Canada,Gold_Bullion,211.35,2014.5,2023.0,427557.6,Open_Account,0,None
TRX_003893,2023-05-14,VND_0130,Sanctioned_Proxy_Alpha,Gold_Bullion,339.64,2014.5,2002.98,680293.22,Open_Account,0,None
TRX_007511,2023-05-14,VND_0013,Canada,Silver_Ingot,487.04,23.99,23.89,11634.76,Letter_of_Credit,0,None
TRX_010877,2023-05-14,VND_0048,Canada,Gold_Bullion,238.01,2014.5,1997.53,475441.06,Letter_of_Credit,0,None
TRX_000033,2023-05-15,VND_0098,Australia,Gold_Bullion,389.92,2018.0,1990.68,776212.06,Wire,0,None
TRX_009015,2023-05-15,VND_0008,Canada,Gold_Bullion,203.82,2018.0,2017.16,411135.58,Open_Account,0,None
TRX_004250,2023-05-15,VND_0169,Sanctioned_Proxy_Alpha,Aluminum_Ingot,220.02,2250.25,2287.21,503223.39,Letter_of_Credit,0,None
TRX_011561,2023-05-15,VND_0020,Japan,Gold_Bullion,1019.69,2018.0,2038.56,2078696.35,Wire,0,None
TRX_003734,2023-05-15,VND_0282,Sanctioned_Proxy_Beta,Silver_Ingot,864.2,24.13,24.24,20944.73,Open_Account,0,None
TRX_002160,2023-05-15,VND_0168,Canada,Gold_Bullion,615.11,2018.0,2024.35,1245200.96,Letter_of_Credit,0,None
TRX_011100,2023-05-15,VND_0281,United States,Aluminum_Ingot,216.54,2250.25,2211.35,478855.12,Open_Account,0,None
TRX_012537,2023-05-15,VND_0061,Canada,Gold_Bullion,1622.52,2018.0,2053.99,3332636.2,Wire,0,None
TRX_006818,2023-05-15,VND_0067,United Arab Emirates,Gold_Bullion,953.37,2018.0,2021.7,1927423.6,Open_Account,0,None
TRX_012829,2023-05-15,VND_0275,United States,Silver_Ingot,575.53,24.13,24.04,13836.95,Open_Account,0,None
TRX_002335,2023-05-15,VND_0034,United Arab Emirates,Gold_Bullion,176.63,2018.0,1996.78,352696.81,Open_Account,0,None
TRX_003704,2023-05-15,VND_0006,Canada,Gold_Bullion,338.41,2018.0,1996.65,675691.9,Letter_of_Credit,0,None
TRX_002602,2023-05-15,VND_0094,Switzerland,Copper_Cathode,64.02,3.74,3.68,235.3,Open_Account,0,None
TRX_006627,2023-05-15,VND_0103,Australia,Gold_Bullion,515.56,2018.0,2015.74,1039224.94,Open_Account,0,None
TRX_011054,2023-05-15,VND_0261,Germany,Copper_Cathode,293.85,3.74,3.76,1104.14,Wire,0,None
TRX_007343,2023-05-15,VND_0275,United States,Copper_Cathode,831.78,3.74,3.68,3064.48,Letter_of_Credit,0,None
TRX_013311,2023-05-15,VND_0240,Singapore,Aluminum_Ingot,891.3,2250.25,2231.16,1988623.72,Open_Account,0,None
TRX_004246,2023-05-15,VND_0130,Sanctioned_Proxy_Alpha,Gold_Bullion,215.9,2018.0,2035.66,439503.09,Wire,0,None
TRX_012807,2023-05-15,VND_0058,Australia,Gold_Bullion,645.62,2018.0,1981.25,1279126.54,Wire,0,None
TRX_007733,2023-05-15,VND_0087,Singapore,Aluminum_Ingot,2926.55,2250.25,2241.82,6560799.85,Open_Account,0,None
TRX_007292,2023-05-15,VND_0103,Australia,Gold_Bullion,1135.35,2018.0,2013.88,2286453.22,Open_Account,0,None
TRX_008914,2023-05-15,VND_0089,Canada,Gold_Bullion,313.35,2018.0,2054.83,643884.14,Open_Account,0,None
TRX_006959,2023-05-15,VND_0215,Sanctioned_Proxy_Beta,Gold_Bullion,154.95,2018.0,1989.41,308249.24,Letter_of_Credit,0,None
TRX_014760,2023-05-15,VND_0013,Canada,Gold_Bullion,1151.23,2018.0,2014.06,2318633.93,Open_Account,0,None
TRX_007549,2023-05-15,VND_0093,Japan,Gold_Bullion,316.27,2018.0,2014.52,637142.46,Letter_of_Credit,0,None
TRX_008749,2023-05-15,VND_0253,Japan,Aluminum_Ingot,1703.5,2250.25,2211.29,3766937.33,Open_Account,0,None
TRX_006508,2023-05-15,VND_0097,Germany,Copper_Cathode,125.36,3.74,3.78,473.36,Letter_of_Credit,0,None
TRX_004897,2023-05-15,VND_0244,Japan,Aluminum_Ingot,178.37,2250.25,2294.74,409321.55,Open_Account,0,None
TRX_008747,2023-05-15,VND_0022,Singapore,Copper_Cathode,242.26,3.74,3.67,888.16,Letter_of_Credit,0,None
TRX_015000,2023-05-15,VND_0024,Switzerland,Copper_Cathode,2655.51,3.74,3.74,9924.99,Wire,1,Structuring
TRX_007708,2023-05-15,VND_0284,Sanctioned_Proxy_Alpha,Aluminum_Ingot,612.66,2250.25,2248.26,1377413.08,Wire,0,None
TRX_010954,2023-05-15,VND_0053,Sanctioned_Proxy_Beta,Aluminum_Ingot,348.3,2250.25,2288.54,797106.58,Wire,0,None
TRX_012936,2023-05-15,VND_0257,Switzerland,Aluminum_Ingot,355.24,2250.25,2278.32,809356.87,Letter_of_Credit,0,None
TRX_006984,2023-05-15,VND_0228,United States,Aluminum_Ingot,135.21,2250.25,2244.07,303412.68,Letter_of_Credit,0,None
TRX_005814,2023-05-15,VND_0240,Singapore,Aluminum_Ingot,879.69,2250.25,2278.18,2004095.16,Wire,0,None
TRX_010225,2023-05-15,VND_0103,Australia,Gold_Bullion,5002.55,2018.0,1988.22,9946151.5,Open_Account,0,None
TRX_013126,2023-05-15,VND_0284,Sanctioned_Proxy_Alpha,Silver_Ingot,1421.8,24.13,24.13,34311.42,Wire,0,None
TRX_006156,2023-05-15,VND_0235,Japan,Gold_Bullion,858.64,2018.0,2023.14,1737144.92,Open_Account,0,None
TRX_011595,2023-05-15,VND_0098,Australia,Silver_Ingot,301.97,24.13,24.14,7290.54,Wire,0,None
TRX_006933,2023-05-15,VND_0072,Sanctioned_Proxy_Beta,Silver_Ingot,294.18,24.13,24.39,7173.83,Open_Account,0,None
TRX_002253,2023-05-15,VND_0163,Japan,Copper_Cathode,1113.47,3.74,3.7,4115.28,Letter_of_Credit,0,None
TRX_005732,2023-05-15,VND_0162,United States,Silver_Ingot,297.35,24.13,24.27,7218.05,Letter_of_Credit,0,None
TRX_012990,2023-05-15,VND_0031,Australia,Gold_Bullion,303.13,2018.0,1992.11,603859.11,Open_Account,0,None
TRX_012432,2023-05-16,VND_0149,United Arab Emirates,Aluminum_Ingot,2795.05,2260.0,2280.97,6375423.36,Letter_of_Credit,0,None
TRX_000848,2023-05-16,VND_0077,Switzerland,Silver_Ingot,503.95,23.74,23.95,12071.02,Wire,0,None
TRX_003029,2023-05-16,VND_0130,Sanctioned_Proxy_Alpha,Aluminum_Ingot,1641.3,2260.0,3999.212711928058,6563907.824087522,Letter_of_Credit,1,Over_Invoicing
TRX_013760,2023-05-16,VND_0022,Singapore,Copper_Cathode,102.51,3.65,3.71,380.01,Letter_of_Credit,0,None
TRX_012091,2023-05-16,VND_0242,Australia,Gold_Bullion,631.67,1988.4,1970.95,1244987.55,Open_Account,0,None
TRX_011337,2023-05-16,VND_0050,Australia,Gold_Bullion,415.45,1988.4,2023.91,840830.6,Open_Account,0,None
TRX_014230,2023-05-16,VND_0098,Australia,Gold_Bullion,1787.66,1988.4,1952.6,3490584.26,Letter_of_Credit,0,None
TRX_011128,2023-05-16,VND_0269,Sanctioned_Proxy_Alpha,Silver_Ingot,5144.46,23.74,24.05,123737.68,Letter_of_Credit,0,None
TRX_009714,2023-05-16,VND_0055,Canada,Gold_Bullion,513.47,1988.4,2005.98,1030013.2,Wire,0,None
TRX_002151,2023-05-16,VND_0273,Australia,Gold_Bullion,445.4,1988.4,1978.02,881014.06,Open_Account,0,None
TRX_013996,2023-05-16,VND_0063,Australia,Gold_Bullion,1170.14,1988.4,1960.48,2294038.62,Open_Account,0,None
TRX_000264,2023-05-16,VND_0044,Switzerland,Silver_Ingot,671.9,23.74,24.01,16132.45,Open_Account,0,None
TRX_000812,2023-05-16,VND_0000,Canada,Gold_Bullion,1404.41,1988.4,2000.42,2809413.31,Open_Account,0,None
TRX_008572,2023-05-16,VND_0272,Japan,Copper_Cathode,461.9,3.65,3.69,1703.48,Open_Account,0,None
TRX_009426,2023-05-16,VND_0183,Singapore,Gold_Bullion,604.71,1988.4,1992.05,1204623.22,Letter_of_Credit,0,None
TRX_003735,2023-05-16,VND_0163,Japan,Copper_Cathode,540.39,3.65,3.66,1976.18,Letter_of_Credit,0,None
TRX_006254,2023-05-16,VND_0047,Singapore,Aluminum_Ingot,1033.66,2260.0,2223.15,2297990.59,Wire,0,None
TRX_009366,2023-05-16,VND_0004,Japan,Silver_Ingot,621.88,23.74,24.15,15018.81,Wire,0,None
TRX_003564,2023-05-16,VND_0044,Switzerland,Copper_Cathode,888.37,3.65,3.59,3187.77,Open_Account,0,None
TRX_006771,2023-05-16,VND_0239,Germany,Copper_Cathode,1557.23,3.65,3.67,5718.65,Open_Account,0,None
TRX_002019,2023-05-16,VND_0295,Singapore,Gold_Bullion,496.09,1988.4,1958.98,971834.32,Open_Account,0,None
TRX_000255,2023-05-16,VND_0220,Japan,Silver_Ingot,311.1,23.74,23.89,7431.96,Letter_of_Credit,0,None
TRX_005481,2023-05-16,VND_0016,Sanctioned_Proxy_Alpha,Silver_Ingot,850.66,23.74,23.37,19883.8,Wire,0,None
TRX_014478,2023-05-16,VND_0125,Sanctioned_Proxy_Alpha,Copper_Cathode,811.65,3.65,3.71,3013.78,Letter_of_Credit,0,None
TRX_000352,2023-05-16,VND_0182,Australia,Gold_Bullion,505.75,1988.4,1975.56,999131.89,Open_Account,0,None
TRX_005996,2023-05-16,VND_0176,Sanctioned_Proxy_Alpha,Aluminum_Ingot,1166.69,2260.0,2257.3,2633560.81,Wire,0,None
TRX_006077,2023-05-16,VND_0269,Sanctioned_Proxy_Alpha,Copper_Cathode,2410.78,3.65,3.72,8975.56,Wire,0,None
TRX_005058,2023-05-16,VND_0162,United States,Gold_Bullion,425.19,1988.4,2013.11,855950.1,Letter_of_Credit,0,None
TRX_000067,2023-05-16,VND_0044,Switzerland,Silver_Ingot,1299.82,23.74,23.3,30283.92,Wire,0,None
TRX_003079,2023-05-16,VND_0071,Canada,Gold_Bullion,611.38,1988.4,1962.78,1200014.38,Open_Account,0,None
TRX_003824,2023-05-16,VND_0091,Sanctioned_Proxy_Beta,Aluminum_Ingot,580.2,2260.0,2245.66,1302940.22,Wire,0,None
TRX_004985,2023-05-16,VND_0171,Germany,Copper_Cathode,4945.18,3.65,3.69,18232.68,Open_Account,0,None
TRX_014549,2023-05-16,VND_0194,Sanctioned_Proxy_Beta,Gold_Bullion,351.91,1988.4,2018.0,710154.12,Wire,0,None
TRX_009294,2023-05-16,VND_0018,United States,Silver_Ingot,102.31,23.74,23.42,2395.89,Wire,0,None
TRX_009525,2023-05-16,VND_0083,United States,Aluminum_Ingot,430.26,2260.0,2300.5,989809.19,Letter_of_Credit,0,None
TRX_001698,2023-05-16,VND_0041,Sanctioned_Proxy_Beta,Aluminum_Ingot,319.88,2260.0,2249.43,719556.7,Wire,0,None
TRX_001616,2023-05-16,VND_0086,United Arab Emirates,Aluminum_Ingot,1537.74,2260.0,2233.76,3434930.82,Open_Account,0,None
TRX_005452,2023-05-16,VND_0208,Japan,Gold_Bullion,479.69,1988.4,2009.57,963972.48,Open_Account,0,None
TRX_013712,2023-05-17,VND_0078,Singapore,Gold_Bullion,342.29,1980.7,1942.36,664845.54,Open_Account,0,None
TRX_011075,2023-05-17,VND_0061,Canada,Gold_Bullion,176.79,1980.7,2011.46,355612.62,Wire,0,None
TRX_008693,2023-05-17,VND_0097,Germany,Silver_Ingot,81.89,23.75,23.37,1913.43,Wire,0,None
TRX_010059,2023-05-17,VND_0046,Canada,Gold_Bullion,557.16,1980.7,1994.45,1111216.04,Wire,0,None
TRX_003924,2023-05-17,VND_0009,Sanctioned_Proxy_Beta,Silver_Ingot,83.89,23.75,23.63,1982.37,Wire,0,None
TRX_003272,2023-05-17,VND_0080,Sanctioned_Proxy_Alpha,Silver_Ingot,50000.0,23.75,23.76,1188000.0,Wire,1,Ghost_Shipment
TRX_004806,2023-05-17,VND_0023,Japan,Silver_Ingot,31.89,23.75,23.33,743.88,Wire,0,None
TRX_007428,2023-05-17,VND_0053,Sanctioned_Proxy_Beta,Copper_Cathode,779.83,3.74,3.68,2868.35,Letter_of_Credit,0,None
TRX_014743,2023-05-17,VND_0120,Canada,Aluminum_Ingot,1265.48,2295.75,2301.15,2912068.84,Open_Account,0,None
TRX_007821,2023-05-17,VND_0226,Singapore,Silver_Ingot,314.49,23.75,24.16,7597.49,Wire,0,None
TRX_003696,2023-05-17,VND_0097,Germany,Copper_Cathode,1163.19,3.74,3.71,4316.9,Open_Account,0,None
TRX_010118,2023-05-17,VND_0273,Australia,Gold_Bullion,3618.49,1980.7,1955.47,7075865.6,Wire,0,None
TRX_001991,2023-05-17,VND_0163,Japan,Copper_Cathode,1727.29,3.74,3.78,6529.95,Open_Account,0,None
TRX_010085,2023-05-17,VND_0204,United States,Gold_Bullion,187.59,1980.7,1970.38,369633.26,Letter_of_Credit,0,None
TRX_009058,2023-05-17,VND_0067,United Arab Emirates,Gold_Bullion,729.24,1980.7,1974.19,1439667.7,Wire,0,None
TRX_014928,2023-05-17,VND_0148,Germany,Silver_Ingot,285.71,23.75,23.55,6728.78,Wire,0,None
TRX_011645,2023-05-17,VND_0284,Sanctioned_Proxy_Alpha,Aluminum_Ingot,942.93,2295.75,2266.77,2137399.06,Wire,0,None
TRX_004590,2023-05-17,VND_0103,Australia,Silver_Ingot,135.64,23.75,24.16,3277.48,Wire,0,None
TRX_006803,2023-05-17,VND_0262,Singapore,Gold_Bullion,837.9,1980.7,2001.29,1676876.08,Open_Account,0,None
TRX_005787,2023-05-17,VND_0297,Sanctioned_Proxy_Beta,Copper_Cathode,10000.0,3.74,3.72,37200.0,Wire,1,Ghost_Shipment
TRX_012108,2023-05-17,VND_0242,Australia,Gold_Bullion,2325.87,1980.7,1986.24,4619722.86,Wire,0,None
TRX_009026,2023-05-17,VND_0167,Switzerland,Aluminum_Ingot,2615.29,2295.75,2294.27,6000171.77,Open_Account,0,None
TRX_014902,2023-05-17,VND_0270,Switzerland,Silver_Ingot,534.21,23.75,24.16,12907.46,Open_Account,0,None
TRX_009285,2023-05-17,VND_0022,Singapore,Silver_Ingot,257.04,23.75,23.51,6043.62,Wire,0,None
TRX_000962,2023-05-17,VND_0063,Australia,Gold_Bullion,513.23,1980.7,2016.67,1035008.9,Letter_of_Credit,0,None
TRX_007569,2023-05-17,VND_0091,Sanctioned_Proxy_Beta,Gold_Bullion,266.64,1980.7,1943.02,518095.78,Wire,0,None
TRX_006227,2023-05-17,VND_0152,Sanctioned_Proxy_Alpha,Silver_Ingot,173.44,23.75,23.36,4051.07,Wire,0,None
TRX_011903,2023-05-17,VND_0188,Canada,Gold_Bullion,194.16,1980.7,1947.25,378078.62,Wire,0,None
TRX_004879,2023-05-17,VND_0239,Germany,Silver_Ingot,187.22,23.75,23.39,4379.11,Open_Account,0,None
TRX_013057,2023-05-17,VND_0265,Australia,Gold_Bullion,310.08,1980.7,1978.54,613498.76,Letter_of_Credit,0,None
TRX_010270,2023-05-18,VND_0171,Germany,Gold_Bullion,85.64,1956.5,1923.01,164680.88,Wire,0,None
TRX_004972,2023-05-18,VND_0033,Japan,Silver_Ingot,984.6,23.5,23.54,23181.39,Open_Account,0,None
TRX_004868,2023-05-18,VND_0032,Germany,Copper_Cathode,106.7,3.68,3.62,386.67,Wire,0,None
TRX_011106,2023-05-18,VND_0077,Switzerland,Aluminum_Ingot,2740.3,2286.75,2310.35,6331037.97,Letter_of_Credit,0,None
TRX_001445,2023-05-18,VND_0017,Sanctioned_Proxy_Beta,Copper_Cathode,129.19,3.68,3.72,480.05,Open_Account,0,None
TRX_004773,2023-05-18,VND_0178,Singapore,Aluminum_Ingot,15046.23,2286.75,2332.06,35088718.54,Open_Account,0,None
TRX_005361,2023-05-18,VND_0278,United States,Copper_Cathode,1938.96,3.68,3.65,7073.66,Wire,0,None
TRX_002980,2023-05-18,VND_0197,Sanctioned_Proxy_Beta,Gold_Bullion,360.98,1956.5,1949.52,703734.82,Open_Account,0,None
TRX_009652,2023-05-18,VND_0245,Canada,Gold_Bullion,1169.01,1956.5,1924.57,2249837.27,Wire,0,None
TRX_002433,2023-05-18,VND_0282,Sanctioned_Proxy_Beta,Aluminum_Ingot,463.9,2286.75,2278.78,1057128.97,Wire,0,None
TRX_004999,2023-05-18,VND_0288,Sanctioned_Proxy_Alpha,Silver_Ingot,222.99,23.5,23.22,5177.06,Letter_of_Credit,0,None
TRX_001340,2023-05-18,VND_0205,United Arab Emirates,Aluminum_Ingot,607.07,2286.75,2298.44,1395304.35,Open_Account,0,None
TRX_001707,2023-05-18,VND_0211,Japan,Aluminum_Ingot,1184.02,2286.75,2323.07,2750562.57,Letter_of_Credit,0,None
TRX_008830,2023-05-18,VND_0221,Canada,Silver_Ingot,371.16,23.5,23.25,8628.02,Wire,0,None
TRX_011905,2023-05-18,VND_0110,Germany,Silver_Ingot,54.01,23.5,23.35,1261.12,Open_Account,0,None
TRX_010736,2023-05-18,VND_0257,Switzerland,Gold_Bullion,575.2,1956.5,1966.47,1131106.94,Open_Account,0,None
TRX_006267,2023-05-18,VND_0141,Germany,Gold_Bullion,372.67,1956.5,1924.47,717202.47,Letter_of_Credit,0,None
TRX_010092,2023-05-18,VND_0158,Canada,Gold_Bullion,556.56,1956.5,1973.85,1098572.76,Letter_of_Credit,0,None
TRX_012907,2023-05-18,VND_0155,United Arab Emirates,Aluminum_Ingot,1281.94,2286.75,2297.15,2944815.35,Open_Account,0,None
TRX_009835,2023-05-18,VND_0153,United States,Copper_Cathode,2054.36,3.68,3.71,7623.22,Open_Account,0,None
TRX_013657,2023-05-18,VND_0175,Australia,Gold_Bullion,588.2,1956.5,1990.08,1170559.63,Wire,0,None
TRX_011228,2023-05-18,VND_0168,Canada,Silver_Ingot,212.38,23.5,23.5,4991.83,Letter_of_Credit,0,None
TRX_004562,2023-05-18,VND_0192,United Arab Emirates,Copper_Cathode,105.65,3.68,3.72,392.83,Wire,0,None
TRX_011213,2023-05-18,VND_0270,Switzerland,Gold_Bullion,900.67,1956.5,1941.78,1748916.14,Letter_of_Credit,0,None
TRX_001878,2023-05-18,VND_0050,Australia,Silver_Ingot,1116.74,23.5,23.85,26635.11,Letter_of_Credit,0,None
TRX_009531,2023-05-18,VND_0041,Sanctioned_Proxy_Beta,Gold_Bullion,302.05,1956.5,1921.06,580251.5,Open_Account,0,None
TRX_011746,2023-05-18,VND_0178,Singapore,Aluminum_Ingot,1896.97,2286.75,2299.64,4362347.11,Open_Account,0,None
TRX_006033,2023-05-18,VND_0127,Sanctioned_Proxy_Alpha,Silver_Ingot,128.28,23.5,23.48,3012.24,Letter_of_Credit,0,None
TRX_005833,2023-05-18,VND_0166,Canada,Silver_Ingot,3301.77,23.5,23.64,78069.24,Open_Account,0,None
TRX_012641,2023-05-18,VND_0159,United Arab Emirates,Gold_Bullion,1405.01,1956.5,1929.41,2710840.87,Open_Account,0,None
TRX_008885,2023-05-18,VND_0109,Japan,Aluminum_Ingot,654.87,2286.75,2263.99,1482618.33,Wire,0,None
TRX_004072,2023-05-18,VND_0291,Canada,Gold_Bullion,517.7,1956.5,1922.12,995081.06,Wire,0,None
TRX_011924,2023-05-18,VND_0095,Singapore,Aluminum_Ingot,148.36,2286.75,2256.97,334854.66,Open_Account,0,None
TRX_014836,2023-05-18,VND_0042,Australia,Gold_Bullion,292.03,1956.5,1974.82,576700.46,Open_Account,0,None
TRX_013935,2023-05-18,VND_0253,Japan,Gold_Bullion,144.32,1956.5,1957.02,282435.19,Open_Account,0,None
TRX_006626,2023-05-18,VND_0226,Singapore,Gold_Bullion,650.67,1956.5,3033.677214021183,1973922.752847163,Letter_of_Credit,1,Over_Invoicing
TRX_001307,2023-05-18,VND_0257,Switzerland,Copper_Cathode,437.52,3.68,3.72,1628.47,Wire,0,None
TRX_013536,2023-05-18,VND_0187,Switzerland,Gold_Bullion,181.82,1956.5,1985.18,360938.49,Wire,0,None
